unique_cell_id,lat,lon,radio,city,cluster_id,is_5g,frequency_ghz,cell_type
GRID_2576,33.58336036036036,-7.60229971367691,5G NSA,Casablanca,0,1,3.5,micro
GRID_2577,33.58336036036036,-7.6015428194026144,LTE,Casablanca,0,0,1.8,macro
GRID_2578,33.58336036036036,-7.600785925128319,5G NSA,Casablanca,0,1,3.5,micro
GRID_2579,33.58336036036036,-7.6000290308540235,LTE,Casablanca,0,0,1.8,macro
GRID_2580,33.58336036036036,-7.599272136579727,5G NSA,Casablanca,0,1,3.5,micro
GRID_2581,33.58336036036036,-7.598515242305432,LTE,Casablanca,0,0,1.8,macro
GRID_2582,33.58336036036036,-7.597758348031136,5G NSA,Casablanca,0,1,3.5,micro
GRID_2583,33.58336036036036,-7.597001453756841,LTE,Casablanca,0,0,1.8,macro
GRID_2584,33.58336036036036,-7.596244559482544,5G NSA,Casablanca,0,1,3.5,micro
GRID_2585,33.58336036036036,-7.595487665208249,LTE,Casablanca,0,0,1.8,macro
GRID_2586,33.58336036036036,-7.594730770933953,5G NSA,Casablanca,0,1,3.5,micro
GRID_2587,33.58336036036036,-7.593973876659658,LTE,Casablanca,0,0,1.8,macro
GRID_2588,33.58336036036036,-7.593216982385362,5G NSA,Casablanca,0,1,3.5,micro
GRID_2589,33.58336036036036,-7.592460088111066,LTE,Casablanca,0,0,1.8,macro
GRID_2590,33.58336036036036,-7.5917031938367705,5G NSA,Casablanca,0,1,3.5,micro
GRID_2591,33.58336036036036,-7.590946299562475,LTE,Casablanca,0,0,1.8,macro
GRID_2592,33.58336036036036,-7.5901894052881795,5G NSA,Casablanca,0,1,3.5,micro
GRID_2593,33.58336036036036,-7.589432511013884,LTE,Casablanca,0,0,1.8,macro
GRID_2594,33.58336036036036,-7.588675616739588,5G NSA,Casablanca,0,1,3.5,micro
GRID_2595,33.58336036036036,-7.587918722465292,LTE,Casablanca,0,0,1.8,macro
GRID_2596,33.58336036036036,-7.587161828190997,5G NSA,Casablanca,0,1,3.5,micro
GRID_2597,33.58336036036036,-7.586404933916701,LTE,Casablanca,0,0,1.8,macro
GRID_2598,33.58336036036036,-7.585648039642405,5G NSA,Casablanca,0,1,3.5,micro
GRID_2599,33.58336036036036,-7.584891145368109,LTE,Casablanca,0,0,1.8,macro
GRID_2600,33.58336036036036,-7.584134251093814,5G NSA,Casablanca,0,1,3.5,micro
GRID_2601,33.58336036036036,-7.583377356819518,LTE,Casablanca,0,0,1.8,macro
GRID_2602,33.58336036036036,-7.582620462545223,5G NSA,Casablanca,0,1,3.5,micro
GRID_2603,33.58336036036036,-7.581863568270927,LTE,Casablanca,0,0,1.8,macro
GRID_2604,33.58336036036036,-7.581106673996631,5G NSA,Casablanca,0,1,3.5,micro
GRID_2605,33.58336036036036,-7.580349779722336,LTE,Casablanca,0,0,1.8,macro
GRID_2606,33.58336036036036,-7.57959288544804,5G NSA,Casablanca,0,1,3.5,micro
GRID_2607,33.58336036036036,-7.578835991173745,LTE,Casablanca,0,0,1.8,macro
GRID_2608,33.58336036036036,-7.578079096899448,5G NSA,Casablanca,0,1,3.5,micro
GRID_2609,33.58336036036036,-7.577322202625153,LTE,Casablanca,0,0,1.8,macro
GRID_2610,33.58336036036036,-7.576565308350857,5G NSA,Casablanca,0,1,3.5,micro
GRID_2611,33.58336036036036,-7.575808414076562,LTE,Casablanca,0,0,1.8,macro
GRID_2612,33.58336036036036,-7.575051519802265,5G NSA,Casablanca,0,1,3.5,micro
GRID_2613,33.58336036036036,-7.57429462552797,LTE,Casablanca,0,0,1.8,macro
GRID_2614,33.58336036036036,-7.5735377312536745,5G NSA,Casablanca,0,1,3.5,micro
GRID_2615,33.58336036036036,-7.572780836979379,LTE,Casablanca,0,0,1.8,macro
GRID_2616,33.58336036036036,-7.5720239427050835,5G NSA,Casablanca,0,1,3.5,micro
GRID_2617,33.58336036036036,-7.571267048430787,LTE,Casablanca,0,0,1.8,macro
GRID_2618,33.58336036036036,-7.570510154156492,5G NSA,Casablanca,0,1,3.5,micro
GRID_2619,33.58336036036036,-7.569753259882196,LTE,Casablanca,0,0,1.8,macro
GRID_2620,33.58336036036036,-7.568996365607901,5G NSA,Casablanca,0,1,3.5,micro
GRID_2621,33.58336036036036,-7.568239471333605,LTE,Casablanca,0,0,1.8,macro
GRID_2622,33.58399099099099,-7.610625550694163,5G NSA,Casablanca,0,1,3.5,micro
GRID_2623,33.58399099099099,-7.6098686564198665,LTE,Casablanca,0,0,1.8,macro
GRID_2624,33.58399099099099,-7.609111762145571,5G NSA,Casablanca,0,1,3.5,micro
GRID_2625,33.58399099099099,-7.608354867871276,LTE,Casablanca,0,0,1.8,macro
GRID_2626,33.58399099099099,-7.60759797359698,5G NSA,Casablanca,0,1,3.5,micro
GRID_2627,33.58399099099099,-7.606841079322685,LTE,Casablanca,0,0,1.8,macro
GRID_2628,33.58399099099099,-7.606084185048388,5G NSA,Casablanca,0,1,3.5,micro
GRID_2629,33.58399099099099,-7.605327290774093,LTE,Casablanca,0,0,1.8,macro
GRID_2630,33.58399099099099,-7.604570396499797,5G NSA,Casablanca,0,1,3.5,micro
GRID_2631,33.58399099099099,-7.603813502225502,LTE,Casablanca,0,0,1.8,macro
GRID_2632,33.58399099099099,-7.603056607951205,5G NSA,Casablanca,0,1,3.5,micro
GRID_2633,33.58399099099099,-7.60229971367691,LTE,Casablanca,0,0,1.8,macro
GRID_2634,33.58399099099099,-7.6015428194026144,5G NSA,Casablanca,0,1,3.5,micro
GRID_2635,33.58399099099099,-7.600785925128319,LTE,Casablanca,0,0,1.8,macro
GRID_2636,33.58399099099099,-7.6000290308540235,5G NSA,Casablanca,0,1,3.5,micro
GRID_2637,33.58399099099099,-7.599272136579727,LTE,Casablanca,0,0,1.8,macro
GRID_2638,33.58399099099099,-7.598515242305432,5G NSA,Casablanca,0,1,3.5,micro
GRID_2639,33.58399099099099,-7.597758348031136,LTE,Casablanca,0,0,1.8,macro
GRID_2640,33.58399099099099,-7.597001453756841,5G NSA,Casablanca,0,1,3.5,micro
GRID_2641,33.58399099099099,-7.596244559482544,LTE,Casablanca,0,0,1.8,macro
GRID_2642,33.58399099099099,-7.595487665208249,5G NSA,Casablanca,0,1,3.5,micro
GRID_2643,33.58399099099099,-7.594730770933953,LTE,Casablanca,0,0,1.8,macro
GRID_2644,33.58399099099099,-7.593973876659658,5G NSA,Casablanca,0,1,3.5,micro
GRID_2645,33.58399099099099,-7.593216982385362,LTE,Casablanca,0,0,1.8,macro
GRID_2646,33.58399099099099,-7.592460088111066,5G NSA,Casablanca,0,1,3.5,micro
GRID_2647,33.58399099099099,-7.5917031938367705,LTE,Casablanca,0,0,1.8,macro
GRID_2648,33.58399099099099,-7.590946299562475,5G NSA,Casablanca,0,1,3.5,micro
GRID_2649,33.58399099099099,-7.5901894052881795,LTE,Casablanca,0,0,1.8,macro
GRID_2650,33.58399099099099,-7.589432511013884,5G NSA,Casablanca,0,1,3.5,micro
GRID_2651,33.58399099099099,-7.588675616739588,LTE,Casablanca,0,0,1.8,macro
GRID_2652,33.58399099099099,-7.587918722465292,5G NSA,Casablanca,0,1,3.5,micro
GRID_2653,33.58399099099099,-7.587161828190997,LTE,Casablanca,0,0,1.8,macro
GRID_2654,33.58399099099099,-7.586404933916701,5G NSA,Casablanca,0,1,3.5,micro
GRID_2655,33.58399099099099,-7.585648039642405,LTE,Casablanca,0,0,1.8,macro
GRID_2656,33.58399099099099,-7.584891145368109,5G NSA,Casablanca,0,1,3.5,micro
GRID_2657,33.58399099099099,-7.584134251093814,LTE,Casablanca,0,0,1.8,macro
GRID_2658,33.58399099099099,-7.583377356819518,5G NSA,Casablanca,0,1,3.5,micro
GRID_2659,33.58399099099099,-7.582620462545223,LTE,Casablanca,0,0,1.8,macro
GRID_2660,33.58399099099099,-7.581863568270927,5G NSA,Casablanca,0,1,3.5,micro
GRID_2661,33.58399099099099,-7.581106673996631,LTE,Casablanca,0,0,1.8,macro
GRID_2662,33.58399099099099,-7.580349779722336,5G NSA,Casablanca,0,1,3.5,micro
GRID_2663,33.58399099099099,-7.57959288544804,LTE,Casablanca,0,0,1.8,macro
GRID_2664,33.58399099099099,-7.578835991173745,5G NSA,Casablanca,0,1,3.5,micro
GRID_2665,33.58399099099099,-7.578079096899448,LTE,Casablanca,0,0,1.8,macro
GRID_2666,33.58399099099099,-7.577322202625153,5G NSA,Casablanca,0,1,3.5,micro
GRID_2667,33.58399099099099,-7.576565308350857,LTE,Casablanca,0,0,1.8,macro
GRID_2668,33.58399099099099,-7.575808414076562,5G NSA,Casablanca,0,1,3.5,micro
GRID_2669,33.58399099099099,-7.575051519802265,LTE,Casablanca,0,0,1.8,macro
GRID_2670,33.58399099099099,-7.57429462552797,5G NSA,Casablanca,0,1,3.5,micro
GRID_2671,33.58399099099099,-7.5735377312536745,LTE,Casablanca,0,0,1.8,macro
GRID_2672,33.58399099099099,-7.572780836979379,5G NSA,Casablanca,0,1,3.5,micro
GRID_2673,33.58399099099099,-7.5720239427050835,LTE,Casablanca,0,0,1.8,macro
GRID_2674,33.58399099099099,-7.571267048430787,5G NSA,Casablanca,0,1,3.5,micro
GRID_2675,33.58399099099099,-7.570510154156492,LTE,Casablanca,0,0,1.8,macro
GRID_2676,33.58399099099099,-7.569753259882196,5G NSA,Casablanca,0,1,3.5,micro
GRID_2677,33.58399099099099,-7.568996365607901,LTE,Casablanca,0,0,1.8,macro
GRID_2678,33.58399099099099,-7.568239471333605,5G NSA,Casablanca,0,1,3.5,micro
GRID_2679,33.58462162162162,-7.610625550694163,LTE,Casablanca,0,0,1.8,macro
GRID_2680,33.58462162162162,-7.6098686564198665,5G NSA,Casablanca,0,1,3.5,micro
GRID_2681,33.58462162162162,-7.609111762145571,LTE,Casablanca,0,0,1.8,macro
GRID_2682,33.58462162162162,-7.608354867871276,5G NSA,Casablanca,0,1,3.5,micro
GRID_2683,33.58462162162162,-7.60759797359698,LTE,Casablanca,0,0,1.8,macro
GRID_2684,33.58462162162162,-7.606841079322685,5G NSA,Casablanca,0,1,3.5,micro
GRID_2685,33.58462162162162,-7.606084185048388,LTE,Casablanca,0,0,1.8,macro
GRID_2686,33.58462162162162,-7.605327290774093,5G NSA,Casablanca,0,1,3.5,micro
GRID_2687,33.58462162162162,-7.604570396499797,LTE,Casablanca,0,0,1.8,macro
GRID_2688,33.58462162162162,-7.603813502225502,5G NSA,Casablanca,0,1,3.5,micro
GRID_2689,33.58462162162162,-7.603056607951205,LTE,Casablanca,0,0,1.8,macro
GRID_2690,33.58462162162162,-7.60229971367691,5G NSA,Casablanca,0,1,3.5,micro
GRID_2691,33.58462162162162,-7.6015428194026144,LTE,Casablanca,0,0,1.8,macro
GRID_2692,33.58462162162162,-7.600785925128319,5G NSA,Casablanca,0,1,3.5,micro
GRID_2693,33.58462162162162,-7.6000290308540235,LTE,Casablanca,0,0,1.8,macro
GRID_2694,33.58462162162162,-7.599272136579727,5G NSA,Casablanca,0,1,3.5,micro
GRID_2695,33.58462162162162,-7.598515242305432,LTE,Casablanca,0,0,1.8,macro
GRID_2696,33.58462162162162,-7.597758348031136,5G NSA,Casablanca,0,1,3.5,micro
GRID_2697,33.58462162162162,-7.597001453756841,LTE,Casablanca,0,0,1.8,macro
GRID_2698,33.58462162162162,-7.596244559482544,5G NSA,Casablanca,0,1,3.5,micro
GRID_2699,33.58462162162162,-7.595487665208249,LTE,Casablanca,0,0,1.8,macro
GRID_2700,33.58462162162162,-7.594730770933953,5G NSA,Casablanca,0,1,3.5,micro
GRID_2701,33.58462162162162,-7.593973876659658,LTE,Casablanca,0,0,1.8,macro
GRID_2702,33.58462162162162,-7.593216982385362,5G NSA,Casablanca,0,1,3.5,micro
GRID_2703,33.58462162162162,-7.592460088111066,LTE,Casablanca,0,0,1.8,macro
GRID_2704,33.58462162162162,-7.5917031938367705,5G NSA,Casablanca,0,1,3.5,micro
GRID_2705,33.58462162162162,-7.590946299562475,LTE,Casablanca,0,0,1.8,macro
GRID_2706,33.58462162162162,-7.5901894052881795,5G NSA,Casablanca,0,1,3.5,micro
GRID_2707,33.58462162162162,-7.589432511013884,LTE,Casablanca,0,0,1.8,macro
GRID_2708,33.58462162162162,-7.588675616739588,5G NSA,Casablanca,0,1,3.5,micro
GRID_2709,33.58462162162162,-7.587918722465292,LTE,Casablanca,0,0,1.8,macro
GRID_2710,33.58462162162162,-7.587161828190997,5G NSA,Casablanca,0,1,3.5,micro
GRID_2711,33.58462162162162,-7.586404933916701,LTE,Casablanca,0,0,1.8,macro
GRID_2712,33.58462162162162,-7.585648039642405,5G NSA,Casablanca,0,1,3.5,micro
GRID_2713,33.58462162162162,-7.584891145368109,LTE,Casablanca,0,0,1.8,macro
GRID_2714,33.58462162162162,-7.584134251093814,5G NSA,Casablanca,0,1,3.5,micro
GRID_2715,33.58462162162162,-7.583377356819518,LTE,Casablanca,0,0,1.8,macro
GRID_2716,33.58462162162162,-7.582620462545223,5G NSA,Casablanca,0,1,3.5,micro
GRID_2717,33.58462162162162,-7.581863568270927,LTE,Casablanca,0,0,1.8,macro
GRID_2718,33.58462162162162,-7.581106673996631,5G NSA,Casablanca,0,1,3.5,micro
GRID_2719,33.58462162162162,-7.580349779722336,LTE,Casablanca,0,0,1.8,macro
GRID_2720,33.58462162162162,-7.57959288544804,5G NSA,Casablanca,0,1,3.5,micro
GRID_2721,33.58462162162162,-7.578835991173745,LTE,Casablanca,0,0,1.8,macro
GRID_2722,33.58462162162162,-7.578079096899448,5G NSA,Casablanca,0,1,3.5,micro
GRID_2723,33.58462162162162,-7.577322202625153,LTE,Casablanca,0,0,1.8,macro
GRID_2724,33.58462162162162,-7.576565308350857,5G NSA,Casablanca,0,1,3.5,micro
GRID_2725,33.58462162162162,-7.575808414076562,LTE,Casablanca,0,0,1.8,macro
GRID_2726,33.58462162162162,-7.575051519802265,5G NSA,Casablanca,0,1,3.5,micro
GRID_2727,33.58462162162162,-7.57429462552797,LTE,Casablanca,0,0,1.8,macro
GRID_2728,33.58462162162162,-7.5735377312536745,5G NSA,Casablanca,0,1,3.5,micro
GRID_2729,33.58462162162162,-7.572780836979379,LTE,Casablanca,0,0,1.8,macro
GRID_2730,33.58462162162162,-7.5720239427050835,5G NSA,Casablanca,0,1,3.5,micro
GRID_2731,33.58462162162162,-7.571267048430787,LTE,Casablanca,0,0,1.8,macro
GRID_2732,33.58462162162162,-7.570510154156492,5G NSA,Casablanca,0,1,3.5,micro
GRID_2733,33.58462162162162,-7.569753259882196,LTE,Casablanca,0,0,1.8,macro
GRID_2734,33.58462162162162,-7.568996365607901,5G NSA,Casablanca,0,1,3.5,micro
GRID_2735,33.58462162162162,-7.568239471333605,LTE,Casablanca,0,0,1.8,macro
GRID_2736,33.58525225225225,-7.610625550694163,5G NSA,Casablanca,0,1,3.5,micro
GRID_2737,33.58525225225225,-7.6098686564198665,LTE,Casablanca,0,0,1.8,macro
GRID_2738,33.58525225225225,-7.609111762145571,5G NSA,Casablanca,0,1,3.5,micro
GRID_2739,33.58525225225225,-7.608354867871276,LTE,Casablanca,0,0,1.8,macro
GRID_2740,33.58525225225225,-7.60759797359698,5G NSA,Casablanca,0,1,3.5,micro
GRID_2741,33.58525225225225,-7.606841079322685,LTE,Casablanca,0,0,1.8,macro
GRID_2742,33.58525225225225,-7.606084185048388,5G NSA,Casablanca,0,1,3.5,micro
GRID_2743,33.58525225225225,-7.605327290774093,LTE,Casablanca,0,0,1.8,macro
GRID_2744,33.58525225225225,-7.604570396499797,5G NSA,Casablanca,0,1,3.5,micro
GRID_2745,33.58525225225225,-7.603813502225502,LTE,Casablanca,0,0,1.8,macro
GRID_2746,33.58525225225225,-7.603056607951205,5G NSA,Casablanca,0,1,3.5,micro
GRID_2747,33.58525225225225,-7.60229971367691,LTE,Casablanca,0,0,1.8,macro
GRID_2748,33.58525225225225,-7.6015428194026144,5G NSA,Casablanca,0,1,3.5,micro
GRID_2749,33.58525225225225,-7.600785925128319,LTE,Casablanca,0,0,1.8,macro
GRID_2750,33.58525225225225,-7.6000290308540235,5G NSA,Casablanca,0,1,3.5,micro
GRID_2751,33.58525225225225,-7.599272136579727,LTE,Casablanca,0,0,1.8,macro
GRID_2752,33.58525225225225,-7.598515242305432,5G NSA,Casablanca,0,1,3.5,micro
GRID_2753,33.58525225225225,-7.597758348031136,LTE,Casablanca,0,0,1.8,macro
GRID_2754,33.58525225225225,-7.597001453756841,5G NSA,Casablanca,0,1,3.5,micro
GRID_2755,33.58525225225225,-7.596244559482544,LTE,Casablanca,0,0,1.8,macro
GRID_2756,33.58525225225225,-7.595487665208249,5G NSA,Casablanca,0,1,3.5,micro
GRID_2757,33.58525225225225,-7.594730770933953,LTE,Casablanca,0,0,1.8,macro
GRID_2758,33.58525225225225,-7.593973876659658,5G NSA,Casablanca,0,1,3.5,micro
GRID_2759,33.58525225225225,-7.593216982385362,LTE,Casablanca,0,0,1.8,macro
GRID_2760,33.58525225225225,-7.592460088111066,5G NSA,Casablanca,0,1,3.5,micro
GRID_2761,33.58525225225225,-7.5917031938367705,LTE,Casablanca,0,0,1.8,macro
GRID_2762,33.58525225225225,-7.590946299562475,5G NSA,Casablanca,0,1,3.5,micro
GRID_2763,33.58525225225225,-7.5901894052881795,LTE,Casablanca,0,0,1.8,macro
GRID_2764,33.58525225225225,-7.589432511013884,5G NSA,Casablanca,0,1,3.5,micro
GRID_2765,33.58525225225225,-7.588675616739588,LTE,Casablanca,0,0,1.8,macro
GRID_2766,33.58525225225225,-7.587918722465292,5G NSA,Casablanca,0,1,3.5,micro
GRID_2767,33.58525225225225,-7.587161828190997,LTE,Casablanca,0,0,1.8,macro
GRID_2768,33.58525225225225,-7.586404933916701,5G NSA,Casablanca,0,1,3.5,micro
GRID_2769,33.58525225225225,-7.585648039642405,LTE,Casablanca,0,0,1.8,macro
GRID_2770,33.58525225225225,-7.584891145368109,5G NSA,Casablanca,0,1,3.5,micro
GRID_2771,33.58525225225225,-7.584134251093814,LTE,Casablanca,0,0,1.8,macro
GRID_2772,33.58525225225225,-7.583377356819518,5G NSA,Casablanca,0,1,3.5,micro
GRID_2773,33.58525225225225,-7.582620462545223,LTE,Casablanca,0,0,1.8,macro
GRID_2774,33.58525225225225,-7.581863568270927,5G NSA,Casablanca,0,1,3.5,micro
GRID_2775,33.58525225225225,-7.581106673996631,LTE,Casablanca,0,0,1.8,macro
GRID_2776,33.58525225225225,-7.580349779722336,5G NSA,Casablanca,0,1,3.5,micro
GRID_2777,33.58525225225225,-7.57959288544804,LTE,Casablanca,0,0,1.8,macro
GRID_2778,33.58525225225225,-7.578835991173745,5G NSA,Casablanca,0,1,3.5,micro
GRID_2779,33.58525225225225,-7.578079096899448,LTE,Casablanca,0,0,1.8,macro
GRID_2780,33.58525225225225,-7.577322202625153,5G NSA,Casablanca,0,1,3.5,micro
GRID_2781,33.58525225225225,-7.576565308350857,LTE,Casablanca,0,0,1.8,macro
GRID_2782,33.58525225225225,-7.575808414076562,5G NSA,Casablanca,0,1,3.5,micro
GRID_2783,33.58525225225225,-7.575051519802265,LTE,Casablanca,0,0,1.8,macro
GRID_2784,33.58525225225225,-7.57429462552797,5G NSA,Casablanca,0,1,3.5,micro
GRID_2785,33.58525225225225,-7.5735377312536745,LTE,Casablanca,0,0,1.8,macro
GRID_2786,33.58525225225225,-7.572780836979379,5G NSA,Casablanca,0,1,3.5,micro
GRID_2787,33.58525225225225,-7.5720239427050835,LTE,Casablanca,0,0,1.8,macro
GRID_2788,33.58525225225225,-7.571267048430787,5G NSA,Casablanca,0,1,3.5,micro
GRID_2789,33.58525225225225,-7.570510154156492,LTE,Casablanca,0,0,1.8,macro
GRID_2790,33.58525225225225,-7.569753259882196,5G NSA,Casablanca,0,1,3.5,micro
GRID_2791,33.58525225225225,-7.568996365607901,LTE,Casablanca,0,0,1.8,macro
GRID_2792,33.58525225225225,-7.568239471333605,5G NSA,Casablanca,0,1,3.5,micro
GRID_2793,33.585882882882885,-7.610625550694163,LTE,Casablanca,0,0,1.8,macro
GRID_2794,33.585882882882885,-7.6098686564198665,5G NSA,Casablanca,0,1,3.5,micro
GRID_2795,33.585882882882885,-7.609111762145571,LTE,Casablanca,0,0,1.8,macro
GRID_2796,33.585882882882885,-7.608354867871276,5G NSA,Casablanca,0,1,3.5,micro
GRID_2797,33.585882882882885,-7.60759797359698,LTE,Casablanca,0,0,1.8,macro
GRID_2798,33.585882882882885,-7.606841079322685,5G NSA,Casablanca,0,1,3.5,micro
GRID_2799,33.585882882882885,-7.606084185048388,LTE,Casablanca,0,0,1.8,macro
GRID_2800,33.585882882882885,-7.605327290774093,5G NSA,Casablanca,0,1,3.5,micro
GRID_2801,33.585882882882885,-7.604570396499797,LTE,Casablanca,0,0,1.8,macro
GRID_2802,33.585882882882885,-7.603813502225502,5G NSA,Casablanca,0,1,3.5,micro
GRID_2803,33.585882882882885,-7.603056607951205,LTE,Casablanca,0,0,1.8,macro
GRID_2804,33.585882882882885,-7.60229971367691,5G NSA,Casablanca,0,1,3.5,micro
GRID_2805,33.585882882882885,-7.6015428194026144,LTE,Casablanca,0,0,1.8,macro
GRID_2806,33.585882882882885,-7.600785925128319,5G NSA,Casablanca,0,1,3.5,micro
GRID_2807,33.585882882882885,-7.6000290308540235,LTE,Casablanca,0,0,1.8,macro
GRID_2808,33.585882882882885,-7.599272136579727,5G NSA,Casablanca,0,1,3.5,micro
GRID_2809,33.585882882882885,-7.598515242305432,LTE,Casablanca,0,0,1.8,macro
GRID_2810,33.585882882882885,-7.597758348031136,5G NSA,Casablanca,0,1,3.5,micro
GRID_2811,33.585882882882885,-7.597001453756841,LTE,Casablanca,0,0,1.8,macro
GRID_2812,33.585882882882885,-7.596244559482544,5G NSA,Casablanca,0,1,3.5,micro
GRID_2813,33.585882882882885,-7.595487665208249,LTE,Casablanca,0,0,1.8,macro
GRID_2814,33.585882882882885,-7.594730770933953,5G NSA,Casablanca,0,1,3.5,micro
GRID_2815,33.585882882882885,-7.593973876659658,LTE,Casablanca,0,0,1.8,macro
GRID_2816,33.585882882882885,-7.593216982385362,5G NSA,Casablanca,0,1,3.5,micro
GRID_2817,33.585882882882885,-7.592460088111066,LTE,Casablanca,0,0,1.8,macro
GRID_2818,33.585882882882885,-7.5917031938367705,5G NSA,Casablanca,0,1,3.5,micro
GRID_2819,33.585882882882885,-7.590946299562475,LTE,Casablanca,0,0,1.8,macro
GRID_2820,33.585882882882885,-7.5901894052881795,5G NSA,Casablanca,0,1,3.5,micro
GRID_2821,33.585882882882885,-7.589432511013884,LTE,Casablanca,0,0,1.8,macro
GRID_2822,33.585882882882885,-7.588675616739588,5G NSA,Casablanca,0,1,3.5,micro
GRID_2823,33.585882882882885,-7.587918722465292,LTE,Casablanca,0,0,1.8,macro
GRID_2824,33.585882882882885,-7.587161828190997,5G NSA,Casablanca,0,1,3.5,micro
GRID_2825,33.585882882882885,-7.586404933916701,LTE,Casablanca,0,0,1.8,macro
GRID_2826,33.585882882882885,-7.585648039642405,5G NSA,Casablanca,0,1,3.5,micro
GRID_2827,33.585882882882885,-7.584891145368109,LTE,Casablanca,0,0,1.8,macro
GRID_2828,33.585882882882885,-7.584134251093814,5G NSA,Casablanca,0,1,3.5,micro
GRID_2829,33.585882882882885,-7.583377356819518,LTE,Casablanca,0,0,1.8,macro
GRID_2830,33.585882882882885,-7.582620462545223,5G NSA,Casablanca,0,1,3.5,micro
GRID_2831,33.585882882882885,-7.581863568270927,LTE,Casablanca,0,0,1.8,macro
GRID_2832,33.585882882882885,-7.581106673996631,5G NSA,Casablanca,0,1,3.5,micro
GRID_2833,33.585882882882885,-7.580349779722336,LTE,Casablanca,0,0,1.8,macro
GRID_2834,33.585882882882885,-7.57959288544804,5G NSA,Casablanca,0,1,3.5,micro
GRID_2835,33.585882882882885,-7.578835991173745,LTE,Casablanca,0,0,1.8,macro
GRID_2836,33.585882882882885,-7.578079096899448,5G NSA,Casablanca,0,1,3.5,micro
GRID_2837,33.585882882882885,-7.577322202625153,LTE,Casablanca,0,0,1.8,macro
GRID_2838,33.585882882882885,-7.576565308350857,5G NSA,Casablanca,0,1,3.5,micro
GRID_2839,33.585882882882885,-7.575808414076562,LTE,Casablanca,0,0,1.8,macro
GRID_2840,33.585882882882885,-7.575051519802265,5G NSA,Casablanca,0,1,3.5,micro
GRID_2841,33.585882882882885,-7.57429462552797,LTE,Casablanca,0,0,1.8,macro
GRID_2842,33.585882882882885,-7.5735377312536745,5G NSA,Casablanca,0,1,3.5,micro
GRID_2843,33.585882882882885,-7.572780836979379,LTE,Casablanca,0,0,1.8,macro
GRID_2844,33.585882882882885,-7.5720239427050835,5G NSA,Casablanca,0,1,3.5,micro
GRID_2845,33.585882882882885,-7.571267048430787,LTE,Casablanca,0,0,1.8,macro
GRID_2846,33.585882882882885,-7.570510154156492,5G NSA,Casablanca,0,1,3.5,micro
GRID_2847,33.585882882882885,-7.569753259882196,LTE,Casablanca,0,0,1.8,macro
GRID_2848,33.585882882882885,-7.568996365607901,5G NSA,Casablanca,0,1,3.5,micro
GRID_2849,33.585882882882885,-7.568239471333605,LTE,Casablanca,0,0,1.8,macro
GRID_2850,33.586513513513516,-7.610625550694163,5G NSA,Casablanca,0,1,3.5,micro
GRID_2851,33.586513513513516,-7.6098686564198665,LTE,Casablanca,0,0,1.8,macro
GRID_2852,33.586513513513516,-7.609111762145571,5G NSA,Casablanca,0,1,3.5,micro
GRID_2853,33.586513513513516,-7.608354867871276,LTE,Casablanca,0,0,1.8,macro
GRID_2854,33.586513513513516,-7.60759797359698,5G NSA,Casablanca,0,1,3.5,micro
GRID_2855,33.586513513513516,-7.606841079322685,LTE,Casablanca,0,0,1.8,macro
GRID_2856,33.586513513513516,-7.606084185048388,5G NSA,Casablanca,0,1,3.5,micro
GRID_2857,33.586513513513516,-7.605327290774093,LTE,Casablanca,0,0,1.8,macro
GRID_2858,33.586513513513516,-7.604570396499797,5G NSA,Casablanca,0,1,3.5,micro
GRID_2859,33.586513513513516,-7.603813502225502,LTE,Casablanca,0,0,1.8,macro
GRID_2860,33.586513513513516,-7.603056607951205,5G NSA,Casablanca,0,1,3.5,micro
GRID_2861,33.586513513513516,-7.60229971367691,LTE,Casablanca,0,0,1.8,macro
GRID_2862,33.586513513513516,-7.6015428194026144,5G NSA,Casablanca,0,1,3.5,micro
GRID_2863,33.586513513513516,-7.600785925128319,LTE,Casablanca,0,0,1.8,macro
GRID_2864,33.586513513513516,-7.6000290308540235,5G NSA,Casablanca,0,1,3.5,micro
GRID_2865,33.586513513513516,-7.599272136579727,LTE,Casablanca,0,0,1.8,macro
GRID_2866,33.586513513513516,-7.598515242305432,5G NSA,Casablanca,0,1,3.5,micro
GRID_2867,33.586513513513516,-7.597758348031136,LTE,Casablanca,0,0,1.8,macro
GRID_2868,33.586513513513516,-7.597001453756841,5G NSA,Casablanca,0,1,3.5,micro
GRID_2869,33.586513513513516,-7.596244559482544,LTE,Casablanca,0,0,1.8,macro
GRID_2870,33.586513513513516,-7.595487665208249,5G NSA,Casablanca,0,1,3.5,micro
GRID_2871,33.586513513513516,-7.594730770933953,LTE,Casablanca,0,0,1.8,macro
GRID_2872,33.586513513513516,-7.593973876659658,5G NSA,Casablanca,0,1,3.5,micro
GRID_2873,33.586513513513516,-7.593216982385362,LTE,Casablanca,0,0,1.8,macro
GRID_2874,33.586513513513516,-7.592460088111066,5G NSA,Casablanca,0,1,3.5,micro
GRID_2875,33.586513513513516,-7.5917031938367705,LTE,Casablanca,0,0,1.8,macro
GRID_2876,33.586513513513516,-7.590946299562475,5G NSA,Casablanca,0,1,3.5,micro
GRID_2877,33.586513513513516,-7.5901894052881795,LTE,Casablanca,0,0,1.8,macro
